actor,paragraph,date
Fiskebåt,"Norge skal redusere klimagassutslippene med 55 prosent innen 2030 sammenlignet med 1990- nivået, mens målsettingen er 90 – 95 prosent reduksjon innen 2050. Når det gjelder ikke- kvotepliktig sektor som fiskeflåten tilhører er det en delmålsetting at klimagassutslippene skal kuttes med 50% i 2030 sammenlignet med utslippene i 2005.",26.
Fiskebåt,"Det vil bli altfor omfattende å kommentere alle spørsmål som utvalget behandler, og Fiskebåt vil derfor begrense seg til å kommentere de mest aktuelle spørsmålene for fiskeflåten. Vi vil også kommentere en del svakheter ved utvalgets kunnskapsgrunnlag når det gjelder fiskerinæringen. Vi har delt høringsuttalelsen inn i følgende avsnitt: - Utslippsstatistikken til fiskeflåten - Fisk er et klimavennlig protein - Økte CO2-avgifter og et konkurransedyktig næringsliv - Utslippsreduksjoner i fiskeflåten - Aktuelle virkemidler for å øke den grønne omstillingen i fiskeflåten - Forslag om forbud mot bunntråling ",26.
Fiskebåt,"Fiskebåt deler utvalgets oppfatning om at det er et stort misforhold mellom de uttalte ambisjonene i klimapolitikken og vedtatte tiltak og virkemidler. Fiskebåt er positiv til å arbeide aktivt for utslippskutt i fiskeflåten, men er sterkt kritisk til utvalgets forslag om å bruke avgiftssystemet enda mer aktivt for å tvinge frem en omstilling, så lenge det ikke finnes reelle alternativer for fiskeflåten til fossilt drivstoff.",26.
Fiskebåt,"Fiskebåt er generelt urolig over at dagens klimapolitikk ser ut til å innebære en klar forskjellsbehandling mellom sektorer som inkluderes i kvotepliktig sektor og sektorer som havner i ikke-kvotepliktig sektor. Mens sektorer som inngår i kvotepliktig sektor får samme CO2-prising som sine viktigste konkurrenter i EØS-området, legges det opp til at konkurranseutsatte næringer i ikke-kvotepliktig sektor i Norge, som fiskeflåten, vil stå overfor en langt høyere CO2-prising enn sine utenlandske konkurrenter. Fiskebåt mener dette ikke er oppskriften på grønn omstilling i fiskeflåten, men oppskriften på en nedbygging av fiskerinæringen i Norge, og til økte landinger i utlandet og redusert verdiskaping.",26.
Fiskebåt,"Fiskebåt vil også understreke at en slik utvikling vil være klart uheldig i forhold til fiskeripolitiske målsettinger om å skape økt aktivitet og sysselsetting i Kyst-Norge, og den vil bryte med målsettingen om å høste bærekraftige bestander. Fisk er klimavennlig mat, og i en situasjon med økende matetterspørsel på verdsbasis vil det være negativt om klimavennlig protein fra havet må erstattes av andre animalske proteinkilder som gir større klimagassutslipp. På denne bakgrunn er det betenkelig at utvalget ser redusert produksjon som et viktig element i en kostnadseffektiv løsning på miljøproblemene.",26.
Fiskebåt,"Fiskebåt mener at norske myndigheter må tilstrebe at norsk fiskeflåte står overfor samme CO2-prising som våre utenlandske konkurrenter, og at det må tilstrebes et internasjonalt samarbeid om klimastrategien for fiskeflåten i EØS-området. Fiskebåt ser gjerne at fiskeflåten inkluderes i EUs kvotesystem (EU-ETS). På kort sikt må kompensasjonsordningen til fiskeflåten styrkes for å kompensere for økte CO2-avgifter og omsetningskrav for biodrivstoff. ",26.
Fiskebåt,"Fiskebåt stiller seg sterkt undrende til utvalgets forslag om å vurdere et forbud mot bunntråling som følge av mulig negativ effekt på karbonlagrene i havbunnen. Rapporten som utvalget bygger sitt forslag på er sterkt omstridt, og svært lite relevant for norske havområder. Antakelsene i rapporten er også langt på vei tilbakevist i andre vitenskapelige artikler. Fiskebåt er imidlertid positiv til at det iverksettes undersøkelser for å kartlegge om ulike fangstmetoder og annen næringsvirksomhet til havs har negativ effekt på karbonlagrene i norske havområder.",26.
Fiskebåt,"2. Utslippsstatistikken til fiskeflåten Utvalget viser til at det på samme måte som i landbruket har skjedd en effektivisering i fiskeriene. Utvalget skriver blant annet at strukturen i næringen er endret, med overgang fra kystfiske til trålere og større båter, og at antall fiskere og antall fartøy er gradvis redusert. Utvalget viser til at fangst per fisker har økt, og at klimagassutslippene knyttet til villfanget fisk har gått ned. Utvalget peker på at nedgangen gjelder alle typer villfisk, og skyldes blant annet utfasing av kjølemiddel med stor klimapåvirkning, men også økning i flere bestander som har ført til mer effektiv fangst.",26.
Fiskebåt,"Fiskebåt finner innledningsvis grunn til å korrigere utvalgets historiebeskrivelse. Det har ikke vært en overgang fra kystfiske til trålere. Kvotefordelingen mellom såkalte konvensjonelle fartøyer (kystflåten) og trålerne har stort sett ligget fast de siste 30 årene. Antall sei-, havreke- og torsketrålere er redusert fra ca 160 fartøyer i 1990 til 40 fartøyer i dag. I den grad kvotefordelingen er endret, har dette skjedd i trålernes disfavør. Utvalget overser samtidig at den viktigste grunnen til effektiviseringen i næringen er struktureringen av fiskeflåten. Det er positivt at utvalget peker på betydningen av utfasingen av kjølemedier med stor klimapåvirkning, men vi beklager samtidig at denne reduksjonen i liten grad er dokumentert og hensyntatt i offisielle utslippsstatistikk. Fiskebåt konstaterer på denne bakgrunn at det er vanskelig å underbygge utvalgets konklusjon om at klimagassutslippene knyttet til villfanget fisk har gått ned, selv om det også er vår erfaring. Fiskerinæringen sliter generelt med en utilfredsstillende utslippsstatistikk, og dette er en stor utfordring i forhold til å vurdere måloppnåelsen når det gjelder fiskeflåtens klimagassutslipp.",26.
Fiskebåt,"Når det gjelder fiske er den offisielle statistikken fra Statistisk Sentralbyrå (SSB) gjengitt i figuren nedenfor. Det fremgår av statistikken at utviklingen har vært negativ siden 2013, og at fiskeflåten tilsynelatende har et høyere utslipp i 2022 enn i referanseåret 2005. Dette er ikke i samsvar med utvalgets og vår vurdering, og det er som nevnt en stor svakhet at ikke effekten av bortfallet av klimaskadelige kjølemedier vektlegges i utslippstatistikken. ",26.
Fiskebåt,"Fiskebåt har generelt begrenset tillit til den offisielle utslippsstatistikken fra SSB. Ved å benytte andre offisielle kilder for fiskeflåtens bunkersforbruk (Garantikassen for fiskere for fiske i nære farvann og Skatteetaten for fiske i fjerne farvann), finner vi at de norske CO2-utslippene fra fiskeflåten var minst 1.161.000 tonn i 2022, altså nesten 300.000 tonn høyere enn de offisielle utslippstallene til SSB. Det er ikke fordelaktig at utslippene er høyere, men i en situasjon der vi skal måle resultatene av klimapolitikken de nærmeste årene og innfri forpliktelser om kutt, er det viktig at vi har mest mulig korrekte tall for utslippene fra fiskeflåten i hele referanseperioden.",26.
Fiskebåt,"Fiskebåt har gjentatte ganger tatt til orde for at det bør etableres en rapporteringsordning for å få bedre oversikt over klimagassutslippene i fiskeflåten, og mener at det er viktig at regjeringen følger opp dette. Behovet for bedre utslippsstatistikk fra fiskeflåten har også vært et tema i forhandlingene om et klimapartnerskap for innenriks skipsfart og fiske. ",26.
Fiskebåt,"3. Fisk er et klimavennlig protein Utvalget peker på at politikken for matproduksjon må trekke i samme retning som klimapolitikken, og anbefaler å basere de politiske målene i hele matsystemet på at Norge skal bli et lavutslippssamfunn. Utvalget mener derfor at alle beslutninger som tas i dag må baseres på et mål om at så godt som alle klimagassutslipp i Norge må være fjernet innen 2050. Utvalget mener at klimapolitikken må vektlegge varig omstilling til nullutslipp, og at tempoet i omstillingen må økes. Utvalget foreslår derfor blant annet at omstillingen til et lavutslippssamfunn må bygge på at eksisterende utslipp skal fjernes eller reduseres kraftig gjennom redusert aktivitetsnivå, endret atferd og bruk av nullutslippsteknologi.",26.
Fiskebåt,"Fiskebåt konstaterer at utvalget i stor grad ser bort fra at villfanget fisk er et klimavennlig protein, og at FAO, FNs matvareorganisasjon, har uttrykt en sterk målsetting om å øke uttaket av protein fra havet. I et slikt perspektiv er det uheldig at utvalget foreslår kortsiktige løsninger som vil redusere tilførslen av sjømat fra den norske fiskeflåten. Dette gjelder blant annet forslaget om økte CO2- avgifter før det finnes reelle alternativer til fossilt drivstoff, og forslaget om å vurdere et forbud mot bunntråling. Effekten av disse forslagene vil være redusert norsk fiske, og at «ledige» fiskekvoter i stor grad kan bli overtatt av utenlandske aktører med vesentlig lavere klimakrav. Resultatet kan bli redusert uttak av sjømat fra havet, og større klimagassutslipp på det som fiskes, og dermed motsatt av de overordnede målsettingene.",26.
Fiskebåt,"Tabellen nedenfor gir en oversikt over utslipp av klimagasser pr kilo spiseklart protein av ulike fiskeprodukter og landbruksprodukter. Fisk kommer generelt godt ut, og at det vil være uheldig om bortfall av fiskeprodukter erstattes av andre animalske proteinkilder som kjøtt.",26.
Fiskebåt,"Fiskebåt mener at det er viktig å redusere klimagassutslippene fra fiske uten å redusere produksjonen. Da må virkemidlene tilpasses den virkeligheten som fiskeflåten står overfor. I dagens situasjon er de viktigste tiltakene å stimulere til økt energieffektivitet i fiskeflåten, og å øke innblandingen av biodrivstoff, parallelt med kostnadskompensasjon for å utligne konkurransevridningen. I tillegg er det nødvendig å evaluere fiskeripolitikken i et klimaperspektiv. Dersom en del av dagens fiskeripolitiske målsettinger og detaljreguleringer oppheves eller endres, vil det være mulig å høste dagens fiskekvoter med vesentlig lavere klimagassutslipp enn det som er tilfellet i dag.",26.
Fiskebåt,"4. Økte CO2-avgifter og et konkurransedyktig næringsliv Utvalgets mandat var å gjøre en helhetlig gjennomgang av veivalgene Norge står ovenfor for å nå klimamålet i 2050, og vise hvordan Norge kan bli et lavutslippssamfunn i 2050 på en mest mulig kostnadseffektiv måte, med effektiv ressursbruk og et konkurransedyktig næringsliv. Utvalget mener at Norge er avhengig av fortsatt tett samarbeid med EU om klimapolitikken, og foreslår derfor at Norge fortsetter klimasamarbeidet med EU, og deltar i EUs klimaregelverk.",26.
Fiskebåt,"Fiskebåt er positiv til at utvalget er opptatt av å beholde et konkurransedyktig næringsliv, og er enig i at dette forutsetter et nært klimasamarbeid med EU. Fiskebåt konstaterer samtidig at disse målsettingene hverken blir ivaretatt i dagens klimapolitikk eller i utvalgets forslag. Fiskebåt viser i denne forbindelse til at konkurranseutsatte næringer i ikke-kvotepliktig sektor i Norge kommer svært dårlig ut. Næringer som havner innenfor kvotepliktig sektor får samme klimakostnad som sine konkurrenter i sammenlignbare land. Næringer som havner i ikke-kvotepliktig sektor, som fiskeflåten, får gjennom den særnorske høye CO2-avgiften og omsetningskravet for biodrivstoff vesentlig dårligere vilkår enn sine utenlandske konkurrenter.",26.
Fiskebåt,"Fiskebåt er derfor kritisk til at utvalget mener at det må koste mer å slippe ut klimagasser, og at det må utarbeides en forpliktende opptrappingsplan for karbonprisen også etter 2030. Fiskebåt er ikke motstander av CO2-avgifter som et virkemiddel i klimapolitikken, men det er en forutsetning at konkurranseutsatte næringer likebehandles med sine konkurrenter i sammenlignbare land. Fiskebåt mener at utvalget i altfor liten grad er opptatt av at norske aktører skal ha tilnærmet samme rammevilkår som utenlandske konkurrenter.",26.
Fiskebåt,"Fiskebåt mener at dersom den varslede opptrappingen i CO2-avgiften og omsetningskravet blir gjennomført, risikerer vi at store deler av norsk fiskerinæring er utradert før det er kommet kommersielle nullutslippsalternativ på bordet. Sannsynligheten vil da være stor for at bærekraftige fiskekvoter som Norge i dag fisker blir overtatt av andre lands fiskefartøyer, og at resultatet blir økte globale utslipp.  Fiskebåt har fått utført beregninger av hvilken netto avgift den norske fiskeflåten har stått og vil stå overfor sammenlignet med våre konkurrenter (EU) frem mot 2030. Vi har da tatt hensyn til den planlagte opptrappingsplan for CO2-avgiften frem mot 2030, omsetningskravet for biodiesel, at kompensasjonsordningen videreføres med samme bevilgning som i 2023, samt den varslede endringen om at avgiftsfritaket for fjerne farvann skal avvikles i perioden 2025 – 2028. Vi legger samtidig til grunn at EU ikke innfører avgifter for fiskeflåten i samme perioden. Utviklingen kan oppsummeres i tabellen under:",26.
